	Draft_Yr	Pk	Team	Player	College	Yrs	Games	Minutes Played	PTS	TRB	AST	FG_Percentage	3P_Percentage	FT_Percentage	Minutes per Game	Points per Game	TRB per game	Assits per Game	Win Share	WS_per_game	BPM	VORP	Average Win Share at Pick	Draft Score (Win Share - Average Win Share at Pick)
442	1981	27	UTA	Howard Wood		1	42	342	144	65	9	0.458	0.0	0.654	8.1	3.4	1.5	0.2	0.3	0.049	-6.2	-0.4	12.725641025641027	-12.425641025641026
443	1981	28	SAS	Gene Banks		6	468	13074	5305	2718	1335	0.539	0.043	0.73	27.9	11.3	5.8	2.9	31.2	0.115	2.0	13.3	11.712820512820512	19.48717948717949
444	1981	29	SAC	Eddie Johnson		17	1199	32604	19202	4832	2550	0.472	0.335	0.84	27.2	16.0	4.0	2.1	65.6	0.097	-0.9	9.1	13.070270270270269	52.52972972972972
445	1981	30	SAS	Ed Rains		2	83	929	287	124	62	0.423	0.0	0.626	11.2	3.5	1.5	0.7	0.7	0.034	-3.4	-0.3	10.705128205128206	-10.005128205128207
446	1981	31	BOS	Danny Ainge		14	1042	27755	11964	2768	4199	0.469	0.378	0.846	26.6	11.5	2.7	4.0	71.5	0.124	1.3	23.0	11.017948717948718	60.48205128205128
447	1981	32	CHI	Mike Olliver		0	0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.823076923076925	-4.823076923076925
448	1981	33	GSW	Sam Williams		4	257	4528	1628	1146	156	0.5	0.0	0.653	17.6	6.3	4.5	0.6	9.0	0.095	-0.1	2.1	7.058974358974358	1.9410256410256421
449	1981	34	DEN	Ken Green		1	7	72	31	27	2	0.481	0.0	0.556	10.3	4.4	3.9	0.3	0.3	0.184	-0.5	0.0	4.223076923076923	-3.9230769230769234
450	1981	35	WAS	Charles Davis		8	415	5050	2214	1008	309	0.451	0.17	0.737	12.2	5.3	2.4	0.7	5.8	0.056	-3.6	-2.0	11.22051282051282	-5.42051282051282
451	1981	36	IND	Ray Blume		1	49	546	226	41	68	0.459	0.222	0.643	11.1	4.6	0.8	1.4	-0.1	-0.013	-5.9	-0.5	5.861538461538462	-5.961538461538462
452	1981	37	IND	Al Leslie		0	0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.810256410256411	-6.810256410256411
453	1981	38	ATL	Clyde Bradshaw		0	0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.187179487179488	-6.187179487179488
454	1981	39	LAL	Harvey Knuckles		0	0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.035897435897437	-5.035897435897437
455	1981	40	NYK	Greg Cook		0	0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.402564102564104	-5.402564102564104
456	1981	41	WAS	Claude Gregory		2	25	315	136	97	16	0.456	0.0	0.333	12.6	5.4	3.9	0.6	0.0	0.007	-4.2	-0.2	4.387179487179487	-4.387179487179487
457	1981	42	LAL	Elvis Rolle		0	0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.2615384615384615	-5.2615384615384615
458	1981	43	DAL	Elston Turner		8	505	9006	2397	1375	914	0.432	0.152	0.714	17.8	4.7	2.7	1.8	8.5	0.045	-1.6	0.9	7.93333333333333	0.56666666666667
459	1981	44	WAS	Steve Lingenfelter		2	10	67	10	16	5	0.714	0.0	0.0	6.7	1.0	1.6	0.5	0.0	0.009	-3.4	0.0	2.497435897435897	-2.497435897435897
460	1981	45	HOU	Ed Turner		0	0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	10.410256410256412	-10.410256410256412
461	1981	46	PHI	Vernon Smith		0	0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.374358974358975	-8.374358974358975
462	1981	47	DAL	Art Housey		0	0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.692307692307693	-7.692307692307693
463	1981	48	WAS	Mike Ferrara		0	0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.302564102564102	-6.302564102564102
464	1981	49	BRK	David Burns		1	9	87	23	5	15	0.438	0.0	0.6	9.7	2.6	0.6	1.7	-0.1	-0.071	-9.4	-0.2	2.543589743589744	-2.643589743589744
465	1981	50	POR	Derek Holcomb		0	0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.710256410256411	-3.710256410256411
466	1981	51	LAL	Zam Fredrick		0	0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.687179487179488	-2.687179487179488
467	1981	52	ATL	Rudy Macklin		3	160	2752	1030	464	121	0.449	0.0	0.776	17.2	6.4	2.9	0.8	3.2	0.056	-2.8	-0.6	1.794871794871795	1.4051282051282052
468	1981	53	OKC	Mark Radford		2	97	808	347	76	161	0.507	0.286	0.458	8.3	3.6	0.8	1.7	0.4	0.023	-3.4	-0.3	4.241025641025642	-3.841025641025642
469	1981	54	LAC	Jim Smith		2	76	876	219	187	46	0.514	0.0	0.461	11.5	2.9	2.5	0.6	0.7	0.037	-1.9	0.0	2.833333333333333	-2.133333333333333
470	1981	55	CLE	Mickey Dillard		1	33	221	73	15	34	0.367	0.0	0.652	6.7	2.2	0.5	1.0	-0.2	-0.051	-7.4	-0.3	2.515151515151515	-2.7151515151515153
471	1981	56	GSW	Carlton Neverson		0	0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.236363636363635	-4.236363636363635
472	1981	57	NYK	Frank Brickowski		12	731	16278	7302	3410	1384	0.519	0.324	0.74	22.3	10.0	4.7	1.9	29.8	0.088	-0.3	6.8	6.251515151515151	23.54848484848485
473	1981	58	SAC	Curtis Berry		0	0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.2249999999999996	-2.2249999999999996
474	1981	59	CLE	Russell Bowers		0	0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.029166666666666664	0.029166666666666664
475	1981	60	IND	Purvis Miller		0	0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.1826086956521746	-3.1826086956521746
639	1982	1	LAL	James Worthy		12	926	30001	16320	4708	2791	0.521	0.241	0.769	32.4	17.6	5.1	3.0	81.2	0.13	1.8	28.5	70.7974358974359	10.4025641025641
640	1982	2	LAC	Terry Cummings		18	1183	33898	19460	8630	2190	0.484	0.295	0.706	28.7	16.4	7.3	1.9	91.1	0.129	0.9	24.9	47.702564102564104	43.39743589743589
641	1982	3	UTA	Dominique Wilkins		15	1074	38113	26668	7169	2677	0.461	0.319	0.811	35.5	24.8	6.7	2.5	117.5	0.148	2.3	41.8	57.4051282051282	60.0948717948718
642	1982	4	DAL	Bill Garnett		4	300	5260	1638	1298	393	0.49	0.0	0.72	17.5	5.5	4.3	1.3	10.8	0.099	0.1	2.7	46.5871794871795	-35.7871794871795
643	1982	5	SAC	LaSalle Thompson		15	985	21238	7806	6689	1139	0.492	0.154	0.737	21.6	7.9	6.8	1.2	35.0	0.079	-0.5	8.3	49.776923076923076	-14.776923076923076
644	1982	6	NYK	Trent Tucker		11	756	15671	6236	1520	1532	0.461	0.408	0.754	20.7	8.2	2.0	2.0	34.3	0.105	0.3	9.0	22.171794871794877	12.12820512820512
645	1982	7	CHI	Quintin Dailey		10	528	12170	7470	1307	1188	0.454	0.158	0.779	23.0	14.1	2.5	2.3	12.7	0.05	-2.9	-2.7	34.13589743589743	-21.435897435897427
646	1982	8	IND	Clark Kellogg		5	260	8514	4918	2482	764	0.497	0.338	0.757	32.7	18.9	9.5	2.9	20.9	0.118	2.1	8.9	28.56666666666666	-7.666666666666661
647	1982	9	DET	Cliff Levingston		11	830	16962	5888	4307	752	0.516	0.152	0.676	20.4	7.1	5.2	0.9	44.2	0.125	1.4	14.4	42.99487179487179	1.2051282051282115
648	1982	10	ATL	Keith Edmonson		2	87	931	522	127	56	0.448	0.0	0.719	10.7	6.0	1.5	0.6	0.4	0.022	-4.6	-0.6	33.60769230769232	-33.20769230769232
649	1982	11	POR	Fat Lever		11	752	23814	10433	4523	4696	0.447	0.31	0.771	31.7	13.9	6.0	6.2	61.2	0.123	3.6	33.7	30.956410256410255	30.243589743589748
650	1982	12	CLE	John Bagley		11	665	17120	5802	1729	3980	0.437	0.241	0.779	25.7	8.7	2.6	6.0	16.6	0.047	-1.9	0.3	20.45384615384615	-3.853846153846149
651	1982	13	BRK	Sleepy Floyd		13	957	26383	12260	2494	5175	0.444	0.324	0.815	27.6	12.8	2.6	5.4	50.6	0.092	-0.5	10.1	31.646153846153855	18.953846153846147
652	1982	14	GSW	Lester Conner		12	687	14970	4337	1861	2669	0.453	0.202	0.753	21.8	6.3	2.7	3.9	28.6	0.092	0.8	10.5	22.646153846153844	5.953846153846158
653	1982	15	PHO	David Thirdkill		5	179	1469	510	209	84	0.457	0.091	0.565	8.2	2.8	1.2	0.5	1.3	0.042	-4.6	-0.9	19.446153846153845	-18.146153846153844
654	1982	16	HOU	Terry Teagle		11	687	14509	7982	1803	956	0.465	0.21	0.792	21.1	11.6	2.6	1.4	13.4	0.044	-3.5	-5.6	19.743589743589748	-6.343589743589748
655	1982	17	SAC	Brook Steppe		5	238	2858	1297	345	280	0.469	0.31	0.82	12.0	5.4	1.4	1.2	4.6	0.078	-2.9	-0.6	16.54615384615385	-11.94615384615385
656	1982	18	DET	Ricky Pierce		16	969	23665	14467	2296	1826	0.493	0.322	0.875	24.4	14.9	2.4	1.9	72.2	0.146	-0.1	11.5	23.635897435897427	48.564102564102576
657	1982	19	DEN	Rob Williams		2	153	3367	1319	330	825	0.439	0.274	0.789	22.0	8.6	2.2	5.4	2.1	0.03	-3.4	-1.2	15.235897435897433	-13.135897435897434
658	1982	20	MIL	Paul Pressey		11	724	19659	7664	2798	3715	0.485	0.222	0.749	27.2	10.6	3.9	5.1	49.0	0.12	2.4	22.0	15.551282051282048	33.448717948717956
659	1982	21	BRK	Eddie Phillips		1	48	416	152	77	29	0.406	0.0	0.678	8.7	3.2	1.6	0.6	0.1	0.011	-5.3	-0.4	18.5051282051282	-18.4051282051282
660	1982	22	PHI	Mark McNamara		8	278	2707	980	827	77	0.512	0.0	0.548	9.7	3.5	3.0	0.3	2.8	0.049	-4.8	-1.9	11.794871794871792	-8.994871794871791
661	1982	23	BOS	Darren Tillis		2	124	1256	425	314	42	0.423	0.0	0.626	10.1	3.4	2.5	0.3	0.9	0.036	-4.7	-0.8	15.797435897435898	-14.897435897435898
662	1982	24	SAS	Oliver Robinson		1	35	147	101	17	21	0.361	0.091	0.667	4.2	2.9	0.5	0.6	0.1	0.018	-6.5	-0.2	22.443589743589747	-22.343589743589746
663	1982	25	WAS	Bryan Warrick		4	169	2379	677	218	437	0.443	0.208	0.747	14.1	4.0	1.3	2.6	1.6	0.033	-4.5	-1.5	10.999999999999998	-9.399999999999999
664	1982	26	CHI	Ricky Frazier		0	0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	13.42051282051282	-13.42051282051282
665	1982	27	MIL	Fred Roberts		13	818	14703	5962	2308	977	0.502	0.325	0.796	18.0	7.3	2.8	1.2	26.2	0.086	-1.6	1.7	12.725641025641027	13.474358974358973
666	1982	28	CLE	Dave Magley		1	14	56	12	10	2	0.25	0.0	0.5	4.0	0.9	0.7	0.1	-0.1	-0.066	-8.9	-0.1	11.712820512820512	-11.812820512820512
667	1982	29	NYK	Scott Hastings		11	578	5985	1647	1287	284	0.441	0.292	0.811	10.4	2.8	2.2	0.5	9.8	0.079	-2.1	-0.1	13.070270270270269	-3.2702702702702684
668	1982	30	CHI	Wallace Bryant		3	102	1395	323	374	112	0.407	0.0	0.573	13.7	3.2	3.7	1.1	1.3	0.044	-1.9	0.0	10.705128205128206	-9.405128205128205
669	1982	31	CHI	Rod Higgins		13	779	17189	7011	2819	1254	0.465	0.342	0.808	22.1	9.0	3.6	1.6	37.8	0.106	-0.1	8.3	11.017948717948718	26.782051282051277
670	1982	32	LAC	Richard Anderson		6	407	6002	2260	1418	611	0.412	0.333	0.762	14.7	5.6	3.5	1.5	7.6	0.061	-1.2	1.2	4.823076923076925	2.776923076923075
671	1982	33	POR	Linton Townes		3	60	543	257	67	32	0.44	0.36	0.75	9.1	4.3	1.1	0.5	0.6	0.057	-3.8	-0.2	7.058974358974358	-6.458974358974358
672	1982	34	NYK	Vince Taylor		1	31	321	95	36	41	0.363	0.0	0.656	10.4	3.1	1.2	1.3	0.1	0.009	-2.5	0.0	4.223076923076923	-4.1230769230769235
673	1982	35	GSW	Derek Smith		9	408	9825	5232	1300	866	0.499	0.294	0.753	24.1	12.8	3.2	2.1	18.3	0.089	-0.7	3.2	11.22051282051282	7.079487179487181
674	1982	36	PHI	J.J. Anderson		3	157	1970	751	439	110	0.465	0.0	0.558	12.5	4.8	2.8	0.7	2.7	0.065	-1.5	0.3	5.861538461538462	-3.161538461538462
675	1982	37	POR	Audie Norris		3	187	2585	819	576	147	0.511	0.0	0.662	13.8	4.4	3.1	0.8	2.9	0.054	-2.3	-0.2	6.810256410256411	-3.910256410256411
676	1982	38	GSW	Wayne Sappleton		1	33	298	96	75	7	0.471	0.0	0.412	9.0	2.9	2.3	0.2	0.1	0.012	-6.8	-0.4	6.187179487179488	-6.087179487179489
677	1982	39	PHO	Kevin Magee		0	0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.035897435897437	-5.035897435897437
678	1982	40	IND	Guy Morgan		1	8	46	15	17	7	0.292	0.0	0.25	5.8	1.9	2.1	0.9	-0.1	-0.059	-5.3	0.0	5.402564102564104	-5.502564102564103
679	1982	41	WAS	Dwight Anderson		1	5	33	21	2	3	0.5	0.0	0.7	6.6	4.2	0.4	0.6	0.0	0.001	-9.0	-0.1	4.387179487179487	-4.387179487179487
680	1982	42	HOU	Jeff Taylor		2	56	818	179	82	113	0.412	0.0	0.696	14.6	3.2	1.5	2.0	-0.1	-0.008	-4.0	-0.4	5.2615384615384615	-5.361538461538461
681	1982	43	IND	Jose Slaughter		1	63	515	225	68	52	0.374	0.22	0.644	8.2	3.6	1.1	0.8	-0.1	-0.007	-3.9	-0.3	7.93333333333333	-8.03333333333333
682	1982	44	WAS	Mike Gibson		2	64	390	101	106	14	0.387	0.0	0.679	6.1	1.6	1.7	0.2	0.3	0.042	-4.0	-0.2	2.497435897435897	-2.197435897435897
683	1982	45	PHI	Russ Schoene		4	290	3548	1491	735	175	0.435	0.335	0.751	12.2	5.1	2.5	0.6	4.5	0.061	-3.0	-0.9	10.410256410256412	-5.910256410256412
684	1982	46	BOS	Tony Guy		0	0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.374358974358975	-8.374358974358975
685	1982	47	CLE	Michael Wilson		3	32	338	108	36	45	0.438	0.0	0.75	10.6	3.4	1.1	1.4	0.3	0.038	-2.8	-0.1	7.692307692307693	-7.392307692307694
686	1982	48	LAC	Craig Hodges		10	695	15077	5940	937	1769	0.461	0.4	0.828	21.7	8.5	1.3	2.5	27.2	0.087	-1.4	2.2	6.302564102564102	20.897435897435898
687	1982	49	UTA	Steve Trumbo		0	0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.543589743589744	-2.543589743589744
688	1982	50	DAL	Corny Thompson		1	44	520	122	120	34	0.314	0.0	0.783	11.8	2.8	2.7	0.8	-0.1	-0.01	-5.1	-0.4	3.710256410256411	-3.810256410256411
689	1982	51	SAC	Jim Johnstone		1	23	191	31	46	11	0.367	0.0	0.45	8.3	1.3	2.0	0.5	-0.1	-0.02	-5.7	-0.2	2.687179487179488	-2.787179487179488
690	1982	52	NYK	Dan Caldwell		0	0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.794871794871795	-1.794871794871795
691	1982	53	CHI	Tyrone Adams		0	0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.241025641025642	-4.241025641025642
692	1982	54	LAL	Willie Jones		0	0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.833333333333333	-2.833333333333333
693	1982	55	UTA	Jerry Eaves		4	168	2685	1132	208	414	0.472	0.071	0.773	16.0	6.7	1.2	2.5	2.6	0.046	-4.8	-1.9	2.515151515151515	0.08484848484848495
694	1982	56	ATL	Joe Kopicki		3	118	1187	432	314	84	0.493	0.273	0.812	10.1	3.7	2.7	0.7	3.5	0.142	-0.7	0.4	4.236363636363635	-0.7363636363636354
695	1982	57	NYK	Craig Tucker		0	0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.251515151515151	-6.251515151515151
696	1982	58	WAS	Mike Largey		0	0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.2249999999999996	-2.2249999999999996
697	1982	59	BRK	Jimmy Black		0	0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.029166666666666664	0.029166666666666664
698	1982	60	GSW	Chris Engler		5	195	1405	343	386	45	0.411	0.0	0.677	7.2	1.8	2.0	0.2	0.6	0.02	-5.8	-1.4	3.1826086956521746	-2.5826086956521745
864	1983	1	HOU	Ralph Sampson		9	456	13591	7039	4011	1038	0.486	0.172	0.661	29.8	15.4	8.8	2.3	20.1	0.071	0.0	6.8	70.7974358974359	-50.6974358974359
865	1983	2	IND	Steve Stipanovich		5	403	12591	5323	3131	938	0.484	0.179	0.796	31.2	13.2	7.8	2.3	30.4	0.116	1.1	9.9	47.702564102564104	-17.302564102564105
866	1983	3	HOU	Rodney McCray		10	768	24876	9014	5087	2750	0.503	0.26	0.761	32.4	11.7	6.6	3.6	56.0	0.108	1.6	23.0	57.4051282051282	-1.4051282051282001
867	1983	4	LAC	Byron Scott		14	1073	30152	15097	2987	2729	0.482	0.37	0.833	28.1	14.1	2.8	2.5	75.2	0.12	0.4	18.6	46.5871794871795	28.612820512820505
868	1983	5	CHI	Sidney Green		10	679	13247	5080	4128	635	0.454	0.037	0.738	19.5	7.5	6.1	0.9	17.4	0.063	-2.7	-2.5	49.776923076923076	-32.37692307692308
869	1983	6	GSW	Russell Cross		1	45	354	166	82	22	0.571	0.0	0.418	7.9	3.7	1.8	0.5	0.8	0.106	-1.8	0.0	22.171794871794877	-21.371794871794876
870	1983	7	UTA	Thurl Bailey		12	928	24873	11834	4718	1298	0.473	0.114	0.812	26.8	12.8	5.1	1.4	45.0	0.087	-1.3	4.2	34.13589743589743	10.864102564102573
871	1983	8	DET	Antoine Carr		16	987	19780	9176	3384	1086	0.503	0.13	0.78	20.0	9.3	3.4	1.1	42.1	0.102	-0.6	7.0	28.56666666666666	13.533333333333342
872	1983	9	DAL	Dale Ellis		17	1209	34778	19004	4201	1746	0.479	0.403	0.784	28.8	15.7	3.5	1.4	84.7	0.117	0.3	20.5	42.99487179487179	41.70512820512821
873	1983	10	WAS	Jeff Malone		13	905	29660	17231	2364	2154	0.484	0.268	0.871	32.8	19.0	2.6	2.4	54.2	0.088	-2.1	-0.9	33.60769230769232	20.592307692307685
874	1983	11	DAL	Derek Harper		16	1199	37786	16006	2884	6577	0.463	0.354	0.745	31.5	13.3	2.4	5.5	86.8	0.11	1.2	30.2	30.956410256410255	55.843589743589746
875	1983	12	NYK	Darrell Walker		10	720	18601	6389	3134	3276	0.435	0.059	0.713	25.8	8.9	4.4	4.6	27.4	0.071	1.0	14.2	20.45384615384615	6.946153846153848
876	1983	13	SAC	Ennis Whatley		10	385	7108	2150	679	1754	0.468	0.097	0.755	18.5	5.6	1.8	4.6	9.6	0.065	-2.5	-0.8	31.646153846153855	-22.046153846153857
877	1983	14	POR	Clyde Drexler		15	1086	37537	22195	6677	6125	0.472	0.318	0.788	34.6	20.4	6.1	5.6	135.6	0.173	6.0	75.6	22.646153846153844	112.95384615384614
878	1983	15	DEN	Howard Carter		2	66	754	351	89	75	0.44	0.227	0.774	11.4	5.3	1.3	1.1	0.0	-0.002	-5.6	-0.7	19.446153846153845	-19.446153846153845
879	1983	16	OKC	Jon Sundvold		9	502	8811	3886	554	1469	0.452	0.392	0.849	17.6	7.7	1.1	2.9	8.9	0.048	-4.8	-6.2	19.743589743589748	-10.843589743589748
880	1983	17	PHI	Leo Rautins		2	32	208	48	35	32	0.35	0.0	0.6	6.5	1.5	1.1	1.0	-0.1	-0.03	-5.3	-0.2	16.54615384615385	-16.64615384615385
881	1983	18	MIL	Randy Breuer		11	681	12499	4599	2986	616	0.467	0.0	0.628	18.4	6.8	4.4	0.9	20.9	0.08	-1.2	2.5	23.635897435897427	-2.735897435897428
882	1983	19	SAS	John Paxson		11	772	17257	5560	906	2758	0.499	0.355	0.804	22.4	7.2	1.2	3.6	36.3	0.101	-2.6	-2.7	15.235897435897433	21.064102564102562
883	1983	20	CLE	Roy Hinson		8	507	15543	7206	3452	495	0.499	0.0	0.741	30.7	14.2	6.8	1.0	30.2	0.093	-0.9	4.3	15.551282051282048	14.648717948717952
884	1983	21	BOS	Greg Kite		12	680	10080	1717	2607	345	0.438	0.167	0.486	14.8	2.5	3.8	0.5	5.6	0.027	-3.1	-2.8	18.5051282051282	-12.905128205128202
885	1983	22	WAS	Randy Wittman		9	543	11594	4034	760	1201	0.501	0.321	0.753	21.4	7.4	1.4	2.2	17.2	0.071	-1.7	0.8	11.794871794871792	5.405128205128207
886	1983	23	IND	Mitchell Wiggins		6	389	8105	3877	1235	609	0.46	0.192	0.755	20.8	10.0	3.2	1.6	15.2	0.09	-0.8	2.5	15.797435897435898	-0.5974358974358989
887	1983	24	CLE	Stewart Granger		3	80	996	316	78	173	0.414	0.235	0.742	12.5	4.0	1.0	2.2	-0.1	-0.005	-6.0	-1.0	22.443589743589747	-22.54358974358975
888	1983	25	CHI	Sidney Lowe		4	193	3422	562	335	749	0.367	0.133	0.764	17.7	2.9	1.7	3.9	3.9	0.055	-3.7	-1.4	10.999999999999998	-7.099999999999998
889	1983	26	IND	Leroy Combs		1	48	446	218	56	38	0.497	0.0	0.615	9.3	4.5	1.2	0.8	0.4	0.041	-3.3	-0.1	13.42051282051282	-13.02051282051282
890	1983	27	CLE	John Garris		1	33	267	131	77	10	0.51	0.0	0.794	8.1	4.0	2.3	0.3	0.9	0.166	-0.6	0.1	12.725641025641027	-11.825641025641026
891	1983	28	PHO	Rod Foster		3	207	3446	1562	258	479	0.44	0.298	0.768	16.6	7.5	1.2	2.3	2.2	0.031	-4.1	-1.8	11.712820512820512	-9.512820512820511
892	1983	29	CHI	Larry Micheaux		2	96	897	330	256	49	0.567	0.0	0.61	9.3	3.4	2.7	0.5	2.5	0.134	0.9	0.7	13.070270270270269	-10.570270270270269
893	1983	30	DAL	Mark West		17	1090	20213	6259	5347	428	0.58	0.0	0.568	18.5	5.7	4.9	0.4	41.9	0.1	-0.9	5.6	10.705128205128206	31.194871794871794
894	1983	31	ATL	Doc Rivers		13	864	23567	9377	2625	4889	0.444	0.328	0.784	27.3	10.9	3.0	5.7	68.2	0.139	3.1	30.3	11.017948717948718	57.18205128205128
895	1983	32	WAS	Michael Britt		0	0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.823076923076925	-4.823076923076925
896	1983	33	DAL	Dirk Minniefield		3	222	3801	1187	367	845	0.47	0.272	0.739	17.1	5.3	1.7	3.8	4.1	0.052	-2.6	-0.6	7.058974358974358	-2.9589743589743582
897	1983	34	WAS	Guy Williams		2	26	144	68	33	9	0.456	0.25	0.455	5.5	2.6	1.3	0.3	0.2	0.055	-3.1	0.0	4.223076923076923	-4.023076923076923
898	1983	35	SAS	Darrell Lockhart		1	2	14	4	3	0	1.0	0.0	0.0	7.0	2.0	1.5	0.0	0.0	-0.048	-10.7	0.0	11.22051282051282	-11.22051282051282
899	1983	36	OKC	Scooter McCray		3	77	892	224	190	74	0.423	0.0	0.611	11.6	2.9	2.5	1.0	0.4	0.023	-3.3	-0.3	5.861538461538462	-5.461538461538462
900	1983	37	DEN	David Russell		0	0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.810256410256411	-6.810256410256411
901	1983	38	SAC	Chris McNealy		3	108	1864	466	494	110	0.456	0.0	0.658	17.3	4.3	4.6	1.0	2.6	0.066	-0.7	0.6	6.187179487179488	-3.587179487179488
902	1983	39	POR	Granville Waiters		5	249	2547	606	540	121	0.458	0.0	0.559	10.2	2.4	2.2	0.5	1.9	0.036	-3.0	-0.6	5.035897435897437	-3.1358974358974367
903	1983	40	IND	Jim Thomas		4	161	3361	1355	418	377	0.471	0.17	0.763	20.9	8.4	2.6	2.3	4.9	0.071	-1.6	0.3	5.402564102564104	-0.5025641025641034
904	1983	41	MIL	Ted Kitchel		0	0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.387179487179487	-4.387179487179487
905	1983	42	MIL	Mike Davis		0	0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.2615384615384615	-5.2615384615384615
906	1983	43	GSW	Pace Mannion		6	216	2125	660	259	231	0.413	0.203	0.663	9.8	3.1	1.2	1.1	1.7	0.038	-2.9	-0.5	7.93333333333333	-6.23333333333333
907	1983	44	BRK	Horace Owens		0	0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.497435897435897	-2.497435897435897
908	1983	45	PHO	Paul Williams		0	0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	10.410256410256412	-10.410256410256412
909	1983	46	SAS	Kevin Williams		5	260	2947	1268	356	319	0.435	0.077	0.805	11.3	4.9	1.4	1.2	2.6	0.042	-2.8	-0.6	8.374358974358975	-5.774358974358975
910	1983	47	PHI	Ken Lyons		0	0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.692307692307693	-7.692307692307693
911	1983	48	HOU	Craig Ehlo		14	873	21071	7492	3139	2456	0.453	0.369	0.689	24.1	8.6	3.6	2.8	41.2	0.094	1.2	16.8	6.302564102564102	34.8974358974359
912	1983	49	IND	Greg Jones		0	0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.543589743589744	-2.543589743589744
913	1983	50	CLE	Paul Thompson		3	154	3105	1374	533	224	0.432	0.21	0.792	20.2	8.9	3.5	1.5	4.9	0.076	-0.4	1.2	3.710256410256411	1.1897435897435895
914	1983	51	PHO	Derek Whittenburg		0	0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.687179487179488	-2.687179487179488
915	1983	52	BOS	Winfred King		0	0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.794871794871795	-1.794871794871795
